source_excel_row,id,survey_date,Date,month,year,covid_period,intersection,road,period,time_period,passenger_car,pickup_van,large_bus,small_bus,truck,tuk_tuk,Unnamed: 16,Unnamed: 17,source_sha256,source_sheet,intersection_key,road_key,report_day,report_month,report_year,report_date,survey_date_parsed,survey_month,survey_year,report_quarter,start_time,end_time,period_hours,time_key,passenger_car_clean,passenger_car_zero_assumed,pickup_van_clean,pickup_van_zero_assumed,large_bus_clean,large_bus_zero_assumed,small_bus_clean,small_bus_zero_assumed,truck_clean,truck_zero_assumed,tuk_tuk_clean,tuk_tuk_zero_assumed,has_assumed_zero,numeric_unresolved,numeric_negative,numeric_fractional,exact_repeat,repeated_survey_key,repeated_report_key,candidate_eligible
13646,13645,26/7/2025,26,7,2025,หลังโควิด,ประตู 1 ตลาดนัดจตุจักร,กำแพงเพชร 2,เร่งด่วนเย็น,เร่งด่วนเย็น (17.00 - 19.00 น.),4761,1174,199,76,42,49,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ประตู 1 ตลาดนัดจตุจักร,กำแพงเพชร 2,26,7,2025,2025-07-26,2025-07-26,7,2025,3,17:00,19:00,2.0,17:00-19:00,4761.0,False,1174.0,False,199.0,False,76,False,42,False,49,False,False,False,False,False,False,False,False,True
13647,13646,30/7/2025,30,7,2025,หลังโควิด,จันทน์ - เซ็นหลุยส์,พระแม่มารี,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),210,32,0,0,6,43,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,จันทน์ - เซ็นหลุยส์,พระแม่มารี,30,7,2025,2025-07-30,2025-07-30,7,2025,3,07:00,09:00,2.0,07:00-09:00,210.0,False,32.0,False,0.0,False,0,False,6,False,43,False,False,False,False,False,False,False,False,True
13648,13647,30/7/2025,30,7,2025,หลังโควิด,จันทน์ - เซ็นหลุยส์,พระแม่มารี,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 17.00 น.),800,222,0,0,31,124,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,จันทน์ - เซ็นหลุยส์,พระแม่มารี,30,7,2025,2025-07-30,2025-07-30,7,2025,3,09:00,17:00,8.0,09:00-17:00,800.0,False,222.0,False,0.0,False,0,False,31,False,124,False,False,False,False,False,False,False,False,True
13649,13648,30/7/2025,30,7,2025,หลังโควิด,จันทน์ - เซ็นหลุยส์,พระแม่มารี,เร่งด่วนเย็น,เร่งด่วนเย็น (17.00 - 19.00 น.),199,80,0,0,4,28,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,จันทน์ - เซ็นหลุยส์,พระแม่มารี,30,7,2025,2025-07-30,2025-07-30,7,2025,3,17:00,19:00,2.0,17:00-19:00,199.0,False,80.0,False,0.0,False,0,False,4,False,28,False,False,False,False,False,False,False,False,True
13650,13649,30/7/2025,30,7,2025,หลังโควิด,จันทน์ - เซ็นหลุยส์,เซ็นหลุยส์,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),569,102,0,0,1,14,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,จันทน์ - เซ็นหลุยส์,เซ็นหลุยส์,30,7,2025,2025-07-30,2025-07-30,7,2025,3,07:00,09:00,2.0,07:00-09:00,569.0,False,102.0,False,0.0,False,0,False,1,False,14,False,False,False,False,False,False,False,False,True
13651,13650,30/7/2025,30,7,2025,หลังโควิด,จันทน์ - เซ็นหลุยส์,เซ็นหลุยส์,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 17.00 น.),1506,538,0,0,25,74,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,จันทน์ - เซ็นหลุยส์,เซ็นหลุยส์,30,7,2025,2025-07-30,2025-07-30,7,2025,3,09:00,17:00,8.0,09:00-17:00,1506.0,False,538.0,False,0.0,False,0,False,25,False,74,False,False,False,False,False,False,False,False,True
13652,13651,30/7/2025,30,7,2025,หลังโควิด,จันทน์ - เซ็นหลุยส์,เซ็นหลุยส์,เร่งด่วนเย็น,เร่งด่วนเย็น (17.00 - 19.00 น.),547,159,0,0,5,23,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,จันทน์ - เซ็นหลุยส์,เซ็นหลุยส์,30,7,2025,2025-07-30,2025-07-30,7,2025,3,17:00,19:00,2.0,17:00-19:00,547.0,False,159.0,False,0.0,False,0,False,5,False,23,False,False,False,False,False,False,False,False,True
13653,13652,30/7/2025,30,7,2025,หลังโควิด,จันทน์ - เซ็นหลุยส์,จันทน์,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),1629,479,37,0,52,52,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,จันทน์ - เซ็นหลุยส์,จันทน์,30,7,2025,2025-07-30,2025-07-30,7,2025,3,07:00,09:00,2.0,07:00-09:00,1629.0,False,479.0,False,37.0,False,0,False,52,False,52,False,False,False,False,False,False,False,False,True
13654,13653,30/7/2025,30,7,2025,หลังโควิด,จันทน์ - เซ็นหลุยส์,จันทน์,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 17.00 น.),6349,2290,82,0,305,158,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,จันทน์ - เซ็นหลุยส์,จันทน์,30,7,2025,2025-07-30,2025-07-30,7,2025,3,09:00,17:00,8.0,09:00-17:00,6349.0,False,2290.0,False,82.0,False,0,False,305,False,158,False,False,False,False,False,False,False,False,True
13655,13654,30/7/2025,30,7,2025,หลังโควิด,จันทน์ - เซ็นหลุยส์,จันทน์,เร่งด่วนเย็น,เร่งด่วนเย็น (17.00 - 19.00 น.),1190,596,14,0,43,22,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,จันทน์ - เซ็นหลุยส์,จันทน์,30,7,2025,2025-07-30,2025-07-30,7,2025,3,17:00,19:00,2.0,17:00-19:00,1190.0,False,596.0,False,14.0,False,0,False,43,False,22,False,False,False,False,False,False,False,False,True
13656,13655,31/7/2025,31,7,2025,หลังโควิด,ประชาชื่น 31,ประชาชื่น,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),5243,1017,32,5,46,10,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ประชาชื่น 31,ประชาชื่น,31,7,2025,2025-07-31,2025-07-31,7,2025,3,07:00,09:00,2.0,07:00-09:00,5243.0,False,1017.0,False,32.0,False,5,False,46,False,10,False,False,False,False,False,False,False,False,True
13657,13656,31/7/2025,31,7,2025,หลังโควิด,ประชาชื่น 31,ประชาชื่น,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 17.00 น.),16537,4513,266,12,250,55,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ประชาชื่น 31,ประชาชื่น,31,7,2025,2025-07-31,2025-07-31,7,2025,3,09:00,17:00,8.0,09:00-17:00,16537.0,False,4513.0,False,266.0,False,12,False,250,False,55,False,False,False,False,False,False,False,False,True
13658,13657,31/7/2025,31,7,2025,หลังโควิด,ประชาชื่น 31,ประชาชื่น,เร่งด่วนเย็น,เร่งด่วนเย็น (17.00 - 19.00 น.),4087,1030,73,2,11,10,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ประชาชื่น 31,ประชาชื่น,31,7,2025,2025-07-31,2025-07-31,7,2025,3,17:00,19:00,2.0,17:00-19:00,4087.0,False,1030.0,False,73.0,False,2,False,11,False,10,False,False,False,False,False,False,False,False,True
13659,13658,31/7/2025,31,7,2025,หลังโควิด,ประชาชื่น 31,ประชาชื่น 31,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),9,4,0,0,1,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ประชาชื่น 31,ประชาชื่น 31,31,7,2025,2025-07-31,2025-07-31,7,2025,3,07:00,09:00,2.0,07:00-09:00,9.0,False,4.0,False,0.0,False,0,False,1,False,0,False,False,False,False,False,False,False,False,True
13660,13659,31/7/2025,31,7,2025,หลังโควิด,ประชาชื่น 31,ประชาชื่น 31,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 17.00 น.),19,21,0,0,2,1,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ประชาชื่น 31,ประชาชื่น 31,31,7,2025,2025-07-31,2025-07-31,7,2025,3,09:00,17:00,8.0,09:00-17:00,19.0,False,21.0,False,0.0,False,0,False,2,False,1,False,False,False,False,False,False,False,False,True
13661,13660,31/7/2025,31,7,2025,หลังโควิด,ประชาชื่น 31,ประชาชื่น 31,เร่งด่วนเย็น,เร่งด่วนเย็น (17.00 - 19.00 น.),5,3,0,0,0,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ประชาชื่น 31,ประชาชื่น 31,31,7,2025,2025-07-31,2025-07-31,7,2025,3,17:00,19:00,2.0,17:00-19:00,5.0,False,3.0,False,0.0,False,0,False,0,False,0,False,False,False,False,False,False,False,False,True
13662,13661,31/7/2025,31,7,2025,หลังโควิด,ประชาชื่น 32,ประชาชื่น,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),4592,638,46,0,35,6,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ประชาชื่น 32,ประชาชื่น,31,7,2025,2025-07-31,2025-07-31,7,2025,3,07:00,09:00,2.0,07:00-09:00,4592.0,False,638.0,False,46.0,False,0,False,35,False,6,False,False,False,False,False,False,False,False,True
13663,13662,31/7/2025,31,7,2025,หลังโควิด,ประชาชื่น 32,ประชาชื่น,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 17.00 น.),15963,3846,201,3,181,36,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ประชาชื่น 32,ประชาชื่น,31,7,2025,2025-07-31,2025-07-31,7,2025,3,09:00,17:00,8.0,09:00-17:00,15963.0,False,3846.0,False,201.0,False,3,False,181,False,36,False,False,False,False,False,False,False,False,True
13664,13663,31/7/2025,31,7,2025,หลังโควิด,ประชาชื่น 32,ประชาชื่น,เร่งด่วนเย็น,เร่งด่วนเย็น (17.00 - 19.00 น.),4118,1013,75,2,13,8,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ประชาชื่น 32,ประชาชื่น,31,7,2025,2025-07-31,2025-07-31,7,2025,3,17:00,19:00,2.0,17:00-19:00,4118.0,False,1013.0,False,75.0,False,2,False,13,False,8,False,False,False,False,False,False,False,False,True
13665,13664,31/7/2025,31,7,2025,หลังโควิด,ประชาชื่น 32,ประชาชื่น 32,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),428,16,0,0,0,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ประชาชื่น 32,ประชาชื่น 32,31,7,2025,2025-07-31,2025-07-31,7,2025,3,07:00,09:00,2.0,07:00-09:00,428.0,False,16.0,False,0.0,False,0,False,0,False,0,False,False,False,False,False,False,False,False,True
13666,13665,31/7/2025,31,7,2025,หลังโควิด,ประชาชื่น 32,ประชาชื่น 32,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 17.00 น.),404,130,0,0,0,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ประชาชื่น 32,ประชาชื่น 32,31,7,2025,2025-07-31,2025-07-31,7,2025,3,09:00,17:00,8.0,09:00-17:00,404.0,False,130.0,False,0.0,False,0,False,0,False,0,False,False,False,False,False,False,False,False,True
13667,13666,31/7/2025,31,7,2025,หลังโควิด,ประชาชื่น 32,ประชาชื่น 32,เร่งด่วนเย็น,เร่งด่วนเย็น (17.00 - 19.00 น.),69,59,0,0,0,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ประชาชื่น 32,ประชาชื่น 32,31,7,2025,2025-07-31,2025-07-31,7,2025,3,17:00,19:00,2.0,17:00-19:00,69.0,False,59.0,False,0.0,False,0,False,0,False,0,False,False,False,False,False,False,False,False,True
13668,13667,1 /8/2025,1,8,2025,หลังโควิด,ทางเข้า -ออก   มหาวิทยาลัยเกษตรศาสตร์,สุวรรณวาจกสิกิจ,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),562,113,1,0,0,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ทางเข้า -ออก มหาวิทยาลัยเกษตรศาสตร์,สุวรรณวาจกสิกิจ,1,8,2025,2025-08-01,2025-08-01,8,2025,3,07:00,09:00,2.0,07:00-09:00,562.0,False,113.0,False,1.0,False,0,False,0,False,0,False,False,False,False,False,False,True,True,False
13669,13668,1 /8/2025,1,8,2025,หลังโควิด,ทางเข้า -ออก   มหาวิทยาลัยเกษตรศาสตร์,สุวรรณวาจกสิกิจ,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 17.00 น.),1440,440,3,0,0,1,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ทางเข้า -ออก มหาวิทยาลัยเกษตรศาสตร์,สุวรรณวาจกสิกิจ,1,8,2025,2025-08-01,2025-08-01,8,2025,3,09:00,17:00,8.0,09:00-17:00,1440.0,False,440.0,False,3.0,False,0,False,0,False,1,False,False,False,False,False,False,True,True,False
13670,13669,1 /8/2025,1,8,2025,หลังโควิด,ทางเข้า -ออก   มหาวิทยาลัยเกษตรศาสตร์,สุวรรณวาจกสิกิจ,เร่งด่วนเย็น,เร่งด่วนเย็น (17.00 - 19.00 น.),405,96,0,0,0,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ทางเข้า -ออก มหาวิทยาลัยเกษตรศาสตร์,สุวรรณวาจกสิกิจ,1,8,2025,2025-08-01,2025-08-01,8,2025,3,17:00,19:00,2.0,17:00-19:00,405.0,False,96.0,False,0.0,False,0,False,0,False,0,False,False,False,False,False,False,True,True,False
13671,13670,1 /8/2025,1,8,2025,หลังโควิด,ทางเข้า -ออก   มหาวิทยาลัยเกษตรศาสตร์,เลียบคลองบางเขน,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),2940,473,3,0,31,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ทางเข้า -ออก มหาวิทยาลัยเกษตรศาสตร์,เลียบคลองบางเขน,1,8,2025,2025-08-01,2025-08-01,8,2025,3,07:00,09:00,2.0,07:00-09:00,2940.0,False,473.0,False,3.0,False,0,False,31,False,0,False,False,False,False,False,False,True,True,False
13672,13671,1 /8/2025,1,8,2025,หลังโควิด,ทางเข้า -ออก   มหาวิทยาลัยเกษตรศาสตร์,เลียบคลองบางเขน,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 17.00 น.),4585,1656,10,8,170,2,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ทางเข้า -ออก มหาวิทยาลัยเกษตรศาสตร์,เลียบคลองบางเขน,1,8,2025,2025-08-01,2025-08-01,8,2025,3,09:00,17:00,8.0,09:00-17:00,4585.0,False,1656.0,False,10.0,False,8,False,170,False,2,False,False,False,False,False,False,True,True,False
13673,13672,1 /8/2025,1,8,2025,หลังโควิด,ทางเข้า -ออก   มหาวิทยาลัยเกษตรศาสตร์,เลียบคลองบางเขน,เร่งด่วนเย็น,เร่งด่วนเย็น (17.00 - 19.00 น.),1544,479,2,0,8,1,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ทางเข้า -ออก มหาวิทยาลัยเกษตรศาสตร์,เลียบคลองบางเขน,1,8,2025,2025-08-01,2025-08-01,8,2025,3,17:00,19:00,2.0,17:00-19:00,1544.0,False,479.0,False,2.0,False,0,False,8,False,1,False,False,False,False,False,False,True,True,False
13674,13673,1 /8/2025,1,8,2025,หลังโควิด,พหลโยธิน - เลียบคลองบางเขน,พหลโยธิน,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),8153,1292,143,8,44,4,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,พหลโยธิน - เลียบคลองบางเขน,พหลโยธิน,1,8,2025,2025-08-01,2025-08-01,8,2025,3,07:00,09:00,2.0,07:00-09:00,8153.0,False,1292.0,False,143.0,False,8,False,44,False,4,False,False,False,False,False,False,True,True,False
13675,13674,1 /8/2025,1,8,2025,หลังโควิด,พหลโยธิน - เลียบคลองบางเขน,พหลโยธิน,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 17.00 น.),19144,4635,656,22,326,12,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,พหลโยธิน - เลียบคลองบางเขน,พหลโยธิน,1,8,2025,2025-08-01,2025-08-01,8,2025,3,09:00,17:00,8.0,09:00-17:00,19144.0,False,4635.0,False,656.0,False,22,False,326,False,12,False,False,False,False,False,False,True,True,False
