intersection_key,road_key,time_key,covid_period,median,mean,size
ท่าดินแดง,ท่าดินแดง,16:00-19:00,หลังโควิด,623.0,623.0,1
ท่าดินแดง,ท่าดินแดง,16:00-19:00,โควิด,552.0,552.0,1
ท่าดินแดง,สมเด็จเจ้าพระยา,07:00-09:00,ก่อนโควิด,1447.75,1447.75,2
ท่าดินแดง,สมเด็จเจ้าพระยา,07:00-09:00,หลังโควิด,1422.5,1422.5,1
ท่าดินแดง,สมเด็จเจ้าพระยา,07:00-09:00,โควิด,1147.0,1147.0,1
ท่าพระ,จรัญสนิทวงศ์,07:00-09:00,ก่อนโควิด,1451.5,1451.5,1
ท่าพระ,จรัญสนิทวงศ์,07:00-09:00,หลังโควิด,1565.5,1565.5,2
ท่าพระ,จรัญสนิทวงศ์,07:00-09:00,โควิด,1141.0,1141.0,1
ท่าพระ,รัชดาภิเษก,07:00-09:00,ก่อนโควิด,1465.0,1465.0,1
ท่าพระ,รัชดาภิเษก,07:00-09:00,หลังโควิด,2003.75,2003.75,2
ท่าพระ,รัชดาภิเษก,07:00-09:00,โควิด,753.0,753.0,1
ท่าพระ,เพชรเกษม,07:00-09:00,ก่อนโควิด,3955.5,3955.5,1
ท่าพระ,เพชรเกษม,07:00-09:00,หลังโควิด,4174.0,4174.0,2
ท่าพระ,เพชรเกษม,07:00-09:00,โควิด,3075.5,3075.5,1
นวมินทร์ - ประเสริฐมนูกิจ,ประเสริฐมนูกิจ,07:00-09:00,ก่อนโควิด,2517.0,2517.0,1
นวมินทร์ - ประเสริฐมนูกิจ,ประเสริฐมนูกิจ,07:00-09:00,หลังโควิด,3575.0,3575.0,1
นวมินทร์ - ประเสริฐมนูกิจ,ประเสริฐมนูกิจ,07:00-09:00,โควิด,3257.5,3257.5,1
นอร์ธปาร์ค,กำแพงเพชร 6,07:00-09:00,ก่อนโควิด,1139.0,1139.0,1
นอร์ธปาร์ค,กำแพงเพชร 6,07:00-09:00,หลังโควิด,1840.5,1840.5,1
นอร์ธปาร์ค,กำแพงเพชร 6,07:00-09:00,โควิด,1177.5,1177.5,1
นอร์ธปาร์ค,ชิดชน,07:00-09:00,ก่อนโควิด,1300.0,1300.0,1
นอร์ธปาร์ค,ชิดชน,07:00-09:00,หลังโควิด,1612.5,1612.5,1
นอร์ธปาร์ค,ชิดชน,07:00-09:00,โควิด,988.5,988.5,1
นางลิ้นจี่,นางลิ้นจี่,09:00-16:00,ก่อนโควิด,352.0,352.0,1
นางลิ้นจี่,นางลิ้นจี่,09:00-16:00,หลังโควิด,286.0,286.0,1
นางลิ้นจี่,นางลิ้นจี่,09:00-16:00,โควิด,311.7142857142857,311.7142857142857,1
นางลิ้นจี่,พระรามที่ 3,09:00-16:00,ก่อนโควิด,6363.142857142857,6363.142857142857,1
นางลิ้นจี่,พระรามที่ 3,09:00-16:00,หลังโควิด,4126.428571428572,4126.428571428572,1
นางลิ้นจี่,พระรามที่ 3,09:00-16:00,โควิด,4260.285714285715,4260.285714285715,1
นางเลิ้ง,นครสวรรค์,09:00-16:00,ก่อนโควิด,2745.285714285714,2745.285714285714,1
นางเลิ้ง,นครสวรรค์,09:00-16:00,หลังโควิด,2408.5714285714284,2408.5714285714284,1
นางเลิ้ง,นครสวรรค์,09:00-16:00,โควิด,2327.8571428571427,2327.8571428571427,1
นางเลิ้ง,พิษณุโลก,07:00-09:00,ก่อนโควิด,3352.0,3352.0,1
นางเลิ้ง,พิษณุโลก,07:00-09:00,หลังโควิด,2067.0,2067.0,2
นางเลิ้ง,พิษณุโลก,07:00-09:00,โควิด,2535.0,2535.0,1
นางเลิ้ง,พิษณุโลก,09:00-16:00,ก่อนโควิด,2313.1428571428573,2313.1428571428573,1
นางเลิ้ง,พิษณุโลก,09:00-16:00,หลังโควิด,1910.0,1910.0,1
นางเลิ้ง,พิษณุโลก,09:00-16:00,โควิด,1826.4285714285713,1826.4285714285713,1
นางเลิ้ง,พิษณุโลก,16:00-19:00,ก่อนโควิด,2384.0,2384.0,1
นางเลิ้ง,พิษณุโลก,16:00-19:00,หลังโควิด,1924.0,1924.0,1
นางเลิ้ง,พิษณุโลก,16:00-19:00,โควิด,1613.6666666666667,1613.6666666666667,1
นานา,สุขุมวิท,09:00-16:00,ก่อนโควิด,2684.0,2684.0,1
นานา,สุขุมวิท,09:00-16:00,หลังโควิด,1976.857142857143,1976.857142857143,1
นานา,สุขุมวิท,09:00-16:00,โควิด,2600.8571428571427,2600.8571428571427,1
นาหลวง,พุทธบูชา,07:00-09:00,ก่อนโควิด,759.5,759.5,2
นาหลวง,พุทธบูชา,07:00-09:00,หลังโควิด,639.25,639.25,2
นาหลวง,พุทธบูชา,07:00-09:00,โควิด,848.0,848.0,1
นิด้า,ศรีบูรพา,07:00-09:00,ก่อนโควิด,1437.5,1437.5,1
นิด้า,ศรีบูรพา,07:00-09:00,หลังโควิด,1755.5,1738.1666666666667,3
นิด้า,ศรีบูรพา,07:00-09:00,โควิด,1839.0,1839.0,1
นิด้า,เสรีไทย,07:00-09:00,ก่อนโควิด,2345.0,2345.0,1
นิด้า,เสรีไทย,07:00-09:00,หลังโควิด,2696.5,2482.6666666666665,3
นิด้า,เสรีไทย,07:00-09:00,โควิด,2855.25,2855.25,2
บรมราชชนนี,จรัญสนิทวงศ์,07:00-09:00,ก่อนโควิด,3533.0,3533.0,1
บรมราชชนนี,จรัญสนิทวงศ์,07:00-09:00,หลังโควิด,4516.0,4512.166666666667,3
บรมราชชนนี,จรัญสนิทวงศ์,07:00-09:00,โควิด,3600.5,3600.5,1
บรมราชชนนี,บรมราชชนนี,07:00-09:00,ก่อนโควิด,1677.0,1677.0,1
บรมราชชนนี,บรมราชชนนี,07:00-09:00,หลังโควิด,3189.0,3671.875,4
บรมราชชนนี,บรมราชชนนี,07:00-09:00,โควิด,3451.0,3451.0,1
บรมราชชนนี,บรมราชชนนี,09:00-16:00,ก่อนโควิด,2400.285714285714,2400.285714285714,1
บรมราชชนนี,บรมราชชนนี,09:00-16:00,หลังโควิด,1234.142857142857,1234.142857142857,1
บรมราชชนนี,บรมราชชนนี,09:00-16:00,โควิด,3604.1428571428573,3604.1428571428573,1
บรมราชชนนี,บรมราชชนนี,16:00-19:00,ก่อนโควิด,2285.3333333333335,2285.3333333333335,1
บรมราชชนนี,บรมราชชนนี,16:00-19:00,หลังโควิด,1481.0,1481.0,1
บรมราชชนนี,บรมราชชนนี,16:00-19:00,โควิด,4194.333333333333,4194.333333333333,1
บางกระบือ,สามเสน,07:00-09:00,ก่อนโควิด,1460.5,1460.5,1
บางกระบือ,สามเสน,07:00-09:00,หลังโควิด,2563.5,2563.5,2
บางกระบือ,สามเสน,07:00-09:00,โควิด,1418.0,1418.0,2
บางกระบือ,สามเสน,09:00-16:00,ก่อนโควิด,1176.4285714285713,1176.4285714285713,1
บางกระบือ,สามเสน,09:00-16:00,หลังโควิด,564.1428571428571,564.1428571428571,1
บางกระบือ,สามเสน,09:00-16:00,โควิด,1421.857142857143,1421.857142857143,2
บางกระบือ,สามเสน,16:00-19:00,ก่อนโควิด,1145.6666666666667,1145.6666666666667,1
บางกระบือ,สามเสน,16:00-19:00,หลังโควิด,3.0,3.0,1
บางกระบือ,สามเสน,16:00-19:00,โควิด,1466.1666666666667,1466.1666666666667,2
บางกระบือ,อำนวยสงคราม,07:00-09:00,ก่อนโควิด,457.5,457.5,1
บางกระบือ,อำนวยสงคราม,07:00-09:00,หลังโควิด,854.5,854.5,2
บางกระบือ,อำนวยสงคราม,07:00-09:00,โควิด,311.0,311.0,2
บางกระบือ,อำนวยสงคราม,09:00-16:00,ก่อนโควิด,435.14285714285717,435.14285714285717,1
บางกระบือ,อำนวยสงคราม,09:00-16:00,หลังโควิด,141.0,141.0,1
บางกระบือ,อำนวยสงคราม,09:00-16:00,โควิด,397.14285714285717,397.14285714285717,1
บางกระบือ,อำนวยสงคราม,16:00-19:00,ก่อนโควิด,410.6666666666667,410.6666666666667,1
บางกระบือ,อำนวยสงคราม,16:00-19:00,หลังโควิด,961.3333333333334,961.3333333333334,1
บางกระบือ,อำนวยสงคราม,16:00-19:00,โควิด,356.3333333333333,356.3333333333333,2
บางกระบือ,เขียวไข่กา,07:00-09:00,ก่อนโควิด,207.0,207.0,1
บางกระบือ,เขียวไข่กา,07:00-09:00,หลังโควิด,134.0,134.0,2
บางกระบือ,เขียวไข่กา,07:00-09:00,โควิด,144.25,144.25,2
บางกระบือ,เขียวไข่กา,09:00-16:00,ก่อนโควิด,40.0,40.0,1
บางกระบือ,เขียวไข่กา,09:00-16:00,หลังโควิด,2.7142857142857144,2.7142857142857144,1
บางกระบือ,เขียวไข่กา,09:00-16:00,โควิด,38.214285714285715,38.214285714285715,2
บางกระบือ,เขียวไข่กา,16:00-19:00,ก่อนโควิด,157.33333333333334,157.33333333333334,1
บางกระบือ,เขียวไข่กา,16:00-19:00,หลังโควิด,178.33333333333334,178.33333333333334,1
บางกระบือ,เขียวไข่กา,16:00-19:00,โควิด,61.333333333333336,61.333333333333336,2
บางกะปิ,พ่วงศิริ,07:00-09:00,ก่อนโควิด,472.0,472.0,1
บางกะปิ,พ่วงศิริ,07:00-09:00,หลังโควิด,391.5,391.5,1
บางกะปิ,พ่วงศิริ,07:00-09:00,โควิด,575.5,575.5,1
บางกะปิ,ลาดพร้าว,07:00-09:00,ก่อนโควิด,885.0,885.0,1
บางกะปิ,ลาดพร้าว,07:00-09:00,หลังโควิด,733.5,733.5,1
บางกะปิ,ลาดพร้าว,07:00-09:00,โควิด,848.0,848.0,1
บางกะปิ,เสรีไทย,07:00-09:00,ก่อนโควิด,1286.5,1286.5,1
บางกะปิ,เสรีไทย,07:00-09:00,หลังโควิด,639.0,639.0,1
บางกะปิ,เสรีไทย,07:00-09:00,โควิด,785.0,785.0,1
บางขุนนนท์,จรัญสนิทวงศ์,07:00-09:00,ก่อนโควิด,2100.5,2100.5,2
บางขุนนนท์,จรัญสนิทวงศ์,07:00-09:00,หลังโควิด,2893.0,2834.1666666666665,3
บางขุนนนท์,จรัญสนิทวงศ์,07:00-09:00,โควิด,3054.0,3054.0,2
บางขุนนนท์,บางกอกน้อยตลิ่งชัน,07:00-09:00,ก่อนโควิด,692.0,692.0,1
